amfi_code,date,nav
125354,2023-09-07,75.0285
125354,2023-09-08,76.154
125354,2023-09-11,75.8615
125354,2023-09-12,75.4037
125354,2023-09-13,77.2416
125354,2023-09-14,78.6718
125354,2023-09-15,77.9815
125354,2023-09-18,78.1428
125354,2023-09-19,78.4822
125354,2023-09-20,78.7054
125354,2023-09-21,80.4508
125354,2023-09-22,80.5672
125354,2023-09-25,80.8288
125354,2023-09-26,81.5291
125354,2023-09-27,82.7258
125354,2023-09-28,83.689
125354,2023-09-29,84.2629
125354,2023-10-02,82.7205
125354,2023-10-03,82.269
125354,2023-10-04,83.1109
125354,2023-10-05,83.3939
125354,2023-10-06,84.2539
125354,2023-10-09,86.1957
125354,2023-10-10,85.0127
125354,2023-10-11,86.2076
125354,2023-10-12,85.9003
125354,2023-10-13,86.8988
125354,2023-10-16,86.8906
125354,2023-10-17,89.1432
125354,2023-10-18,89.318
125354,2023-10-19,88.6672
125354,2023-10-20,89.1494
125354,2023-10-23,89.5316
125354,2023-10-24,90.7902
125354,2023-10-25,91.3147
125354,2023-10-26,94.0633
125354,2023-10-27,93.9752
125354,2023-10-30,93.9004
125354,2023-10-31,93.2575
125354,2023-11-01,93.3907
125354,2023-11-02,93.687
125354,2023-11-03,94.0406
125354,2023-11-06,94.1541
125354,2023-11-07,93.5027
125354,2023-11-08,92.5509
125354,2023-11-09,92.1712
125354,2023-11-10,93.4707
125354,2023-11-13,95.0299
125354,2023-11-14,94.9802
125354,2023-11-15,93.945
125354,2023-11-16,93.891
125354,2023-11-17,96.2853
125354,2023-11-20,97.478
125354,2023-11-21,98.1612
125354,2023-11-22,99.3345
125354,2023-11-23,101.2106
125354,2023-11-24,99.8509
125354,2023-11-27,99.4211
125354,2023-11-28,98.83
125354,2023-11-29,99.5659
125354,2023-11-30,99.797
125354,2023-12-01,100.7426
125354,2023-12-04,100.1702
125354,2023-12-05,101.8594
125354,2023-12-06,101.8154
125354,2023-12-07,102.7047
125354,2023-12-08,104.219
125354,2023-12-11,105.6553
125354,2023-12-12,106.1551
125354,2023-12-13,107.2413
125354,2023-12-14,109.5255
125354,2023-12-15,110.2443
125354,2023-12-18,109.3232
125354,2023-12-19,110.1318
125354,2023-12-20,110.1266
125354,2023-12-21,107.0677
125354,2023-12-22,107.7041
125354,2023-12-25,107.898
125354,2023-12-26,109.4384
125354,2023-12-27,108.4971
125354,2023-12-28,106.5801
125354,2023-12-29,106.8385
125354,2024-01-01,107.3687
125354,2024-01-02,107.5325
125354,2024-01-03,107.6022
125354,2024-01-04,106.2653
125354,2024-01-05,106.1307
125354,2024-01-08,105.7294
125354,2024-01-09,107.1327
125354,2024-01-10,107.6632
125354,2024-01-11,107.3471
125354,2024-01-12,109.6107
125354,2024-01-15,109.3008
125354,2024-01-16,110.0762
125354,2024-01-17,109.8997
125354,2024-01-18,112.0948
125354,2024-01-19,112.2565
125354,2024-01-22,112.4582
125354,2024-01-23,112.3144
125354,2024-01-24,112.6242
125354,2024-01-25,114.2904
125354,2024-01-26,115.4962
125354,2024-01-29,115.5813
125354,2024-01-30,117.9873
125354,2024-01-31,119.2705
125354,2024-02-01,118.691
125354,2024-02-02,116.7725
125354,2024-02-05,116.2376
125354,2024-02-06,116.8607
125354,2024-02-07,117.7449
125354,2024-02-08,119.7124
125354,2024-02-09,118.1879
125354,2024-02-12,117.6124
125354,2024-02-13,115.9973
125354,2024-02-14,114.1802
125354,2024-02-15,113.3656
125354,2024-02-16,113.9097
125354,2024-02-19,115.0097
125354,2024-02-20,113.7469
125354,2024-02-21,112.6877
125354,2024-02-22,110.326
125354,2024-02-23,110.654
125354,2024-02-26,109.726
125354,2024-02-27,111.9597
125354,2024-02-28,112.555
125354,2024-02-29,112.3685
125354,2024-03-01,111.4591
125354,2024-03-04,109.4153
125354,2024-03-05,107.5756
125354,2024-03-06,106.7294
125354,2024-03-07,105.7916
125354,2024-03-08,104.4808
125354,2024-03-11,104.9118
125354,2024-03-12,105.5173
125354,2024-03-13,104.8944
125354,2024-03-14,107.2883
125354,2024-03-15,104.9965
125354,2024-03-18,105.0278
125354,2024-03-19,104.7103
125354,2024-03-20,103.9764
125354,2024-03-21,103.0644
125354,2024-03-22,103.0145
125354,2024-03-25,102.6945
125354,2024-03-26,102.1705
125354,2024-03-27,100.5374
125354,2024-03-28,98.545
125354,2024-03-29,98.1644
125354,2024-04-01,97.6515
125354,2024-04-02,97.3815
125354,2024-04-03,97.2156
125354,2024-04-04,96.5672
125354,2024-04-05,96.2824
125354,2024-04-08,95.2578
125354,2024-04-09,96.9617
125354,2024-04-10,95.9924
125354,2024-04-11,95.5266
125354,2024-04-12,94.6587
125354,2024-04-15,93.7796
125354,2024-04-16,93.7698
125354,2024-04-17,93.6173
125354,2024-04-18,93.0637
125354,2024-04-19,92.7099
125354,2024-04-22,91.872
125354,2024-04-23,92.2781
125354,2024-04-24,94.517
125354,2024-04-25,93.487
125354,2024-04-26,93.8915
125354,2024-04-29,93.9046
125354,2024-04-30,94.6205
125354,2024-05-01,95.4495
125354,2024-05-02,95.723
125354,2024-05-03,95.7155
125354,2024-05-06,95.2548
125354,2024-05-07,94.4185
125354,2024-05-08,94.3466
125354,2024-05-09,92.9299
125354,2024-05-10,92.3049
125354,2024-05-13,93.5678
125354,2024-05-14,93.7158
125354,2024-05-15,94.7572
125354,2024-05-16,96.4662
125354,2024-05-17,96.2999
125354,2024-05-20,96.578
125354,2024-05-21,96.2668
125354,2024-05-22,95.3666
125354,2024-05-23,94.3142
125354,2024-05-24,95.3061
125354,2024-05-27,95.5829
125354,2024-05-28,97.7391
125354,2024-05-29,98.9183
125354,2024-05-30,98.0899
125354,2024-05-31,99.1183
125354,2024-06-03,98.7951
125354,2024-06-04,100.2772
125354,2024-06-05,99.7321
125354,2024-06-06,98.5125
125354,2024-06-07,97.6112
125354,2024-06-10,96.778
125354,2024-06-11,95.8409
125354,2024-06-12,95.2207
125354,2024-06-13,96.2377
125354,2024-06-14,98.3503
125354,2024-06-17,96.8198
125354,2024-06-18,98.3265
125354,2024-06-19,97.8022
125354,2024-06-20,98.2496
125354,2024-06-21,96.3387
125354,2024-06-24,96.983
125354,2024-06-25,94.688
125354,2024-06-26,95.0826
125354,2024-06-27,95.4142
125354,2024-06-28,95.671
125354,2024-07-01,94.8656
125354,2024-07-02,95.5291
125354,2024-07-03,96.0156
125354,2024-07-04,95.8121
125354,2024-07-05,96.6229
125354,2024-07-08,96.5507
125354,2024-07-09,97.202
125354,2024-07-10,97.094
125354,2024-07-11,97.3854
125354,2024-07-12,98.0959
125354,2024-07-15,97.6668
125354,2024-07-16,96.2598
125354,2024-07-17,96.6172
125354,2024-07-18,98.0348
125354,2024-07-19,98.426
125354,2024-07-22,98.8411
125354,2024-07-23,98.8306
125354,2024-07-24,99.7467
125354,2024-07-25,99.5641
125354,2024-07-26,99.0616
125354,2024-07-29,100.4151
125354,2024-07-30,99.816
125354,2024-07-31,100.9213
125354,2024-08-01,102.301
125354,2024-08-02,103.0378
125354,2024-08-05,101.5344
125354,2024-08-06,101.6081
125354,2024-08-07,101.4024
125354,2024-08-08,100.8394
125354,2024-08-09,101.0525
125354,2024-08-12,102.0257
125354,2024-08-13,101.5051
125354,2024-08-14,101.337
125354,2024-08-15,101.0844
125354,2024-08-16,102.5366
125354,2024-08-19,102.2612
125354,2024-08-20,100.7874
125354,2024-08-21,98.9247
125354,2024-08-22,99.3949
125354,2024-08-23,98.5273
125354,2024-08-26,99.3574
125354,2024-08-27,97.8099
125354,2024-08-28,97.2165
125354,2024-08-29,95.7032
125354,2024-08-30,96.2406
125354,2024-09-02,97.0284
125354,2024-09-03,97.4615
125354,2024-09-04,96.2304
125354,2024-09-05,95.4078
125354,2024-09-06,95.7142
125354,2024-09-09,93.814
125354,2024-09-10,93.58
125354,2024-09-11,95.3209
125354,2024-09-12,95.1532
125354,2024-09-13,93.4916
125354,2024-09-16,92.8475
125354,2024-09-17,92.182
125354,2024-09-18,94.5864
125354,2024-09-19,96.5148
125354,2024-09-20,97.4
125354,2024-09-23,97.038
125354,2024-09-24,98.4749
125354,2024-09-25,97.1748
125354,2024-09-26,98.4691
125354,2024-09-27,99.605
125354,2024-09-30,99.464
125354,2024-10-01,100.7839
125354,2024-10-02,100.2027
125354,2024-10-03,98.6414
125354,2024-10-04,99.7596
125354,2024-10-07,99.6176
125354,2024-10-08,100.2972
125354,2024-10-09,102.4486
125354,2024-10-10,101.5197
125354,2024-10-11,101.3044
125354,2024-10-14,103.172
125354,2024-10-15,103.9587
125354,2024-10-16,103.0441
125354,2024-10-17,101.822
125354,2024-10-18,101.136
125354,2024-10-21,100.1994
125354,2024-10-22,100.4447
125354,2024-10-23,100.4991
125354,2024-10-24,100.7956
125354,2024-10-25,99.7383
125354,2024-10-28,99.6136
125354,2024-10-29,97.1165
125354,2024-10-30,97.2466
125354,2024-10-31,98.5794
125354,2024-11-01,96.8546
125354,2024-11-04,97.3777
125354,2024-11-05,96.6248
125354,2024-11-06,97.5166
125354,2024-11-07,97.6633
125354,2024-11-08,98.0985
125354,2024-11-11,98.1356
125354,2024-11-12,99.6606
125354,2024-11-13,100.0362
125354,2024-11-14,99.1494
125354,2024-11-15,99.2272
125354,2024-11-18,98.7482
125354,2024-11-19,98.9012
125354,2024-11-20,98.3634
125354,2024-11-21,97.5252
125354,2024-11-22,97.7194
125354,2024-11-25,97.7457
125354,2024-11-26,98.9546
125354,2024-11-27,98.4223
125354,2024-11-28,96.0434
125354,2024-11-29,95.5856
125354,2024-12-02,93.7583
125354,2024-12-03,94.2634
125354,2024-12-04,92.4077
125354,2024-12-05,91.3487
125354,2024-12-06,90.988
125354,2024-12-09,92.7102
125354,2024-12-10,91.5537
125354,2024-12-11,91.6039
125354,2024-12-12,92.2781
125354,2024-12-13,93.9584
125354,2024-12-16,94.8729
125354,2024-12-17,96.1562
125354,2024-12-18,97.192
125354,2024-12-19,95.8207
125354,2024-12-20,96.2726
125354,2024-12-23,97.2915
125354,2024-12-24,96.2137
125354,2024-12-25,95.5829
125354,2024-12-26,94.6998
125354,2024-12-27,95.6157
125354,2024-12-30,95.5745
125354,2024-12-31,95.2447
125354,2025-01-01,93.818
125354,2025-01-02,93.7796
125354,2025-01-03,93.1784
125354,2025-01-06,93.4877
125354,2025-01-07,92.2429
125354,2025-01-08,92.4767
125354,2025-01-09,92.0266
125354,2025-01-10,90.6838
125354,2025-01-13,89.2757
125354,2025-01-14,88.0505
125354,2025-01-15,87.8676
125354,2025-01-16,88.0303
125354,2025-01-17,88.3506
125354,2025-01-20,88.712
125354,2025-01-21,87.94
125354,2025-01-22,89.0921
125354,2025-01-23,88.6549
125354,2025-01-24,89.1693
125354,2025-01-27,89.0293
125354,2025-01-28,89.4662
125354,2025-01-29,89.2719
125354,2025-01-30,89.7293
125354,2025-01-31,89.7572
125354,2025-02-03,90.6697
125354,2025-02-04,89.8152
125354,2025-02-05,87.9436
125354,2025-02-06,86.9515
125354,2025-02-07,88.1017
125354,2025-02-10,87.9735
125354,2025-02-11,88.1059
125354,2025-02-12,87.0271
125354,2025-02-13,87.1304
125354,2025-02-14,86.0958
125354,2025-02-17,85.2255
125354,2025-02-18,84.8479
125354,2025-02-19,85.3351
125354,2025-02-20,85.9343
125354,2025-02-21,86.5658
125354,2025-02-24,84.9507
125354,2025-02-25,84.9779
125354,2025-02-26,84.8112
125354,2025-02-27,83.2858
125354,2025-02-28,83.3351
125354,2025-03-03,83.118
125354,2025-03-04,83.6615
125354,2025-03-05,83.7765
125354,2025-03-06,83.2578
125354,2025-03-07,84.216
125354,2025-03-10,82.0049
125354,2025-03-11,81.9745
125354,2025-03-12,80.2728
125354,2025-03-13,79.4262
125354,2025-03-14,79.9582
125354,2025-03-17,78.7675
125354,2025-03-18,77.4533
125354,2025-03-19,79.6982
125354,2025-03-20,78.4301
125354,2025-03-21,80.0149
125354,2025-03-24,79.8815
125354,2025-03-25,79.4104
125354,2025-03-26,79.9823
125354,2025-03-27,81.2971
125354,2025-03-28,80.2115
125354,2025-03-31,79.7525
125354,2025-04-01,80.5949
125354,2025-04-02,80.9056
125354,2025-04-03,82.0078
125354,2025-04-04,82.5475
125354,2025-04-07,84.3717
125354,2025-04-08,84.5863
125354,2025-04-09,84.8453
125354,2025-04-10,85.2068
125354,2025-04-11,85.0952
125354,2025-04-14,85.9952
125354,2025-04-15,86.2742
125354,2025-04-16,87.1247
125354,2025-04-17,88.1471
125354,2025-04-18,88.6355
125354,2025-04-21,89.2046
125354,2025-04-22,88.1588
125354,2025-04-23,87.6118
125354,2025-04-24,88.5336
125354,2025-04-25,90.0814
125354,2025-04-28,88.0199
125354,2025-04-29,87.4553
125354,2025-04-30,87.5151
125354,2025-05-01,86.6267
125354,2025-05-02,85.8063
125354,2025-05-05,86.3297
125354,2025-05-06,88.0024
125354,2025-05-07,85.892
125354,2025-05-08,85.7506
125354,2025-05-09,86.2616
125354,2025-05-12,87.1038
125354,2025-05-13,87.4722
125354,2025-05-14,89.356
125354,2025-05-15,89.4228
125354,2025-05-16,90.8664
125354,2025-05-19,90.198
125354,2025-05-20,90.2968
125354,2025-05-21,89.0189
125354,2025-05-22,90.0168
125354,2025-05-23,89.9227
125354,2025-05-26,90.3448
125354,2025-05-27,90.0412
125354,2025-05-28,90.7109
125354,2025-05-29,91.1798
125354,2025-05-30,90.1279
125354,2025-06-02,89.1508
125354,2025-06-03,89.1568
125354,2025-06-04,89.8981
125354,2025-06-05,91.9437
125354,2025-06-06,92.3148
125354,2025-06-09,93.4678
125354,2025-06-10,91.6962
125354,2025-06-11,93.9479
125354,2025-06-12,94.6683
125354,2025-06-13,94.6498
125354,2025-06-16,94.5006
125354,2025-06-17,93.2828
125354,2025-06-18,92.4008
125354,2025-06-19,94.5561
125354,2025-06-20,93.4717
125354,2025-06-23,92.3781
125354,2025-06-24,91.6367
125354,2025-06-25,90.3557
125354,2025-06-26,90.4085
125354,2025-06-27,91.626
125354,2025-06-30,90.9914
125354,2025-07-01,89.5283
125354,2025-07-02,89.8777
125354,2025-07-03,89.8535
125354,2025-07-04,90.9706
125354,2025-07-07,90.5108
125354,2025-07-08,90.2644
125354,2025-07-09,90.1386
125354,2025-07-10,90.2709
125354,2025-07-11,89.8818
125354,2025-07-14,89.3195
125354,2025-07-15,87.3719
125354,2025-07-16,86.8141
125354,2025-07-17,87.5939
125354,2025-07-18,88.5227
125354,2025-07-21,88.0576
125354,2025-07-22,89.466
125354,2025-07-23,89.471
125354,2025-07-24,88.0704
125354,2025-07-25,86.3593
125354,2025-07-28,87.6563
125354,2025-07-29,87.299
125354,2025-07-30,86.0621
125354,2025-07-31,83.7633
125354,2025-08-01,83.399
125354,2025-08-04,83.8375
125354,2025-08-05,83.1691
125354,2025-08-06,82.1512
125354,2025-08-07,81.6425
125354,2025-08-08,82.8931
125354,2025-08-11,81.5406
125354,2025-08-12,80.9453
125354,2025-08-13,82.1538
125354,2025-08-14,82.6738
125354,2025-08-15,82.8846
125354,2025-08-18,82.2728
125354,2025-08-19,82.3358
125354,2025-08-20,81.8374
125354,2025-08-21,81.0262
125354,2025-08-22,80.0084
125354,2025-08-25,80.7932
125354,2025-08-26,80.767
125354,2025-08-27,81.1041
125354,2025-08-28,81.2842
125354,2025-08-29,81.7468
125354,2025-09-01,81.5296
125354,2025-09-02,81.091
125354,2025-09-03,80.3301
125354,2025-09-04,78.9992
125354,2025-09-05,77.9671
125354,2025-09-08,77.6564
125354,2025-09-09,76.1936
125354,2025-09-10,74.9603
125354,2025-09-11,75.9277
125354,2025-09-12,76.1623
125354,2025-09-15,75.7798
125354,2025-09-16,77.8758
125354,2025-09-17,76.3666
125354,2025-09-18,77.2912
125354,2025-09-19,77.2188
125354,2025-09-22,77.9771
125354,2025-09-23,78.1102
125354,2025-09-24,76.3866
125354,2025-09-25,76.5046
125354,2025-09-26,76.8433
125354,2025-09-29,74.8528
125354,2025-09-30,76.6289
125354,2025-10-01,76.9457
125354,2025-10-02,77.597
125354,2025-10-03,76.5427
125354,2025-10-06,77.2077
125354,2025-10-07,78.248
125354,2025-10-08,78.5174
125354,2025-10-09,78.54
125354,2025-10-10,77.7292
125354,2025-10-13,77.5586
125354,2025-10-14,77.1131
125354,2025-10-15,77.6732
125354,2025-10-16,76.9122
125354,2025-10-17,77.4641
125354,2025-10-20,76.7152
125354,2025-10-21,76.5043
125354,2025-10-22,77.1005
125354,2025-10-23,76.4802
125354,2025-10-24,77.1078
125354,2025-10-27,77.6503
125354,2025-10-28,77.4289
125354,2025-10-29,78.5393
125354,2025-10-30,78.6441
125354,2025-10-31,79.7158
125354,2025-11-03,81.4633
125354,2025-11-04,81.26
125354,2025-11-05,81.9214
125354,2025-11-06,81.3274
125354,2025-11-07,80.352
125354,2025-11-10,80.1956
125354,2025-11-11,78.9164
125354,2025-11-12,78.0601
125354,2025-11-13,78.6453
125354,2025-11-14,78.192
125354,2025-11-17,78.89
125354,2025-11-18,79.205
125354,2025-11-19,80.9961
125354,2025-11-20,81.5381
125354,2025-11-21,82.661
125354,2025-11-24,83.0927
125354,2025-11-25,83.4364
125354,2025-11-26,84.6359
125354,2025-11-27,85.3491
125354,2025-11-28,85.5983
125354,2025-12-01,85.8438
125354,2025-12-02,86.4326
125354,2025-12-03,85.7708
125354,2025-12-04,85.0705
125354,2025-12-05,86.5596
125354,2025-12-08,88.5308
125354,2025-12-09,87.5794
125354,2025-12-10,86.9114
125354,2025-12-11,88.1377
125354,2025-12-12,88.7373
125354,2025-12-15,89.493
125354,2025-12-16,90.4917
125354,2025-12-17,90.2665
125354,2025-12-18,90.66
125354,2025-12-19,90.9707
125354,2025-12-22,90.0699
125354,2025-12-23,90.4465
125354,2025-12-24,91.826
125354,2025-12-25,91.4945
125354,2025-12-26,91.6987
125354,2025-12-29,91.9628
125354,2025-12-30,91.6854
125354,2025-12-31,92.4669
125355,2022-01-03,73.3894
125355,2022-01-04,74.5924
125355,2022-01-05,75.1827
125355,2022-01-06,74.3677
125355,2022-01-07,75.9127
125355,2022-01-10,76.0962
125355,2022-01-11,75.4665
125355,2022-01-12,76.497
125355,2022-01-13,76.9817
125355,2022-01-14,75.3756
125355,2022-01-17,74.9303
125355,2022-01-18,75.2112
125355,2022-01-19,73.2922
125355,2022-01-20,73.3963
125355,2022-01-21,73.5648
125355,2022-01-24,72.5495
125355,2022-01-25,72.8141
125355,2022-01-26,72.8498
125355,2022-01-27,71.8375
125355,2022-01-28,72.6589
125355,2022-01-31,73.4185
125355,2022-02-01,73.1926
125355,2022-02-02,73.0475
125355,2022-02-03,73.7133
125355,2022-02-04,73.5653
125355,2022-02-07,71.8902
125355,2022-02-08,72.339
125355,2022-02-09,71.662
125355,2022-02-10,71.3554
125355,2022-02-11,72.6323
125355,2022-02-14,72.5445
125355,2022-02-15,72.5751
125355,2022-02-16,73.048
125355,2022-02-17,73.5201
125355,2022-02-18,72.7386
125355,2022-02-21,72.7151
125355,2022-02-22,72.7757
125355,2022-02-23,73.0424
125355,2022-02-24,73.3251
125355,2022-02-25,75.6311
125355,2022-02-28,74.5942
125355,2022-03-01,75.5013
125355,2022-03-02,76.6037
125355,2022-03-03,77.0873
125355,2022-03-04,76.5166
125355,2022-03-07,78.0757
125355,2022-03-08,76.0532
125355,2022-03-09,75.4601
125355,2022-03-10,76.5512
125355,2022-03-11,76.2419
125355,2022-03-14,77.733
125355,2022-03-15,76.3539
125355,2022-03-16,75.3654
125355,2022-03-17,74.9148
125355,2022-03-18,75.32
125355,2022-03-21,75.1494
125355,2022-03-22,74.7373
125355,2022-03-23,76.041
125355,2022-03-24,77.4525
125355,2022-03-25,77.0983
125355,2022-03-28,75.5473
125355,2022-03-29,73.6216
125355,2022-03-30,73.8625
125355,2022-03-31,74.4734
125355,2022-04-01,74.5595
125355,2022-04-04,74.5259
125355,2022-04-05,73.8362
125355,2022-04-06,74.4461
125355,2022-04-07,75.975
125355,2022-04-08,73.9843
125355,2022-04-11,73.9451
125355,2022-04-12,73.1136
125355,2022-04-13,71.8352
125355,2022-04-14,70.8899
125355,2022-04-15,71.2412
125355,2022-04-18,71.6159
125355,2022-04-19,72.8995
125355,2022-04-20,72.9364
125355,2022-04-21,71.4267
125355,2022-04-22,71.2511
125355,2022-04-25,70.0942
125355,2022-04-26,69.1072
125355,2022-04-27,69.6163
125355,2022-04-28,69.8063
125355,2022-04-29,70.3265
125355,2022-05-02,70.0529
125355,2022-05-03,70.7455
125355,2022-05-04,70.4228
125355,2022-05-05,71.3947
125355,2022-05-06,71.7185
125355,2022-05-09,71.569
125355,2022-05-10,71.7798
125355,2022-05-11,71.7931
125355,2022-05-12,73.1969
125355,2022-05-13,73.4418
125355,2022-05-16,73.4697
125355,2022-05-17,73.2889
125355,2022-05-18,74.0597
125355,2022-05-19,74.7185
125355,2022-05-20,74.5028
125355,2022-05-23,73.4995
125355,2022-05-24,72.7333
125355,2022-05-25,72.6017
125355,2022-05-26,73.8059
125355,2022-05-27,73.6139
125355,2022-05-30,73.1185
125355,2022-05-31,71.6029
125355,2022-06-01,72.932
125355,2022-06-02,73.4592
125355,2022-06-03,74.1902
125355,2022-06-06,75.0761
125355,2022-06-07,74.9577
125355,2022-06-08,75.0638
125355,2022-06-09,76.4347
125355,2022-06-10,76.63
125355,2022-06-13,77.2009
125355,2022-06-14,78.0383
125355,2022-06-15,78.6716
125355,2022-06-16,78.582
125355,2022-06-17,78.5815
125355,2022-06-20,79.3462
125355,2022-06-21,80.1168
125355,2022-06-22,81.272
125355,2022-06-23,81.842
125355,2022-06-24,82.4607
125355,2022-06-27,82.0521
125355,2022-06-28,81.5127
125355,2022-06-29,82.3089
125355,2022-06-30,81.7747
125355,2022-07-01,81.7871
125355,2022-07-04,83.1732
125355,2022-07-05,84.4247
125355,2022-07-06,84.7642
125355,2022-07-07,84.4969
125355,2022-07-08,84.4056
125355,2022-07-11,85.3182
125355,2022-07-12,85.315
125355,2022-07-13,84.7775
125355,2022-07-14,86.0483
125355,2022-07-15,86.2702
125355,2022-07-18,85.7071
125355,2022-07-19,86.234
125355,2022-07-20,87.2735
125355,2022-07-21,86.2531
125355,2022-07-22,86.0801
125355,2022-07-25,85.8597
125355,2022-07-26,86.3601
125355,2022-07-27,87.0496
125355,2022-07-28,86.5083
125355,2022-07-29,84.9933
125355,2022-08-01,86.0797
125355,2022-08-02,84.9573
125355,2022-08-03,85.2677
125355,2022-08-04,85.1668
125355,2022-08-05,85.3669
125355,2022-08-08,87.0925
125355,2022-08-09,90.3027
125355,2022-08-10,88.5688
125355,2022-08-11,89.6499
125355,2022-08-12,89.5177
125355,2022-08-15,90.6791
125355,2022-08-16,91.757
125355,2022-08-17,93.346
125355,2022-08-18,93.7025
125355,2022-08-19,92.7397
125355,2022-08-22,93.8092
125355,2022-08-23,93.9796
125355,2022-08-24,93.7534
125355,2022-08-25,93.2552
125355,2022-08-26,94.4186
125355,2022-08-29,96.273
125355,2022-08-30,94.9306
125355,2022-08-31,95.6771
125355,2022-09-01,95.2878
125355,2022-09-02,93.6481
125355,2022-09-05,93.8516
125355,2022-09-06,92.9508
125355,2022-09-07,91.2282
125355,2022-09-08,90.4089
125355,2022-09-09,89.33
125355,2022-09-12,88.6725
125355,2022-09-13,87.2971
125355,2022-09-14,86.9181
125355,2022-09-15,86.209
125355,2022-09-16,86.632
125355,2022-09-19,87.2837
125355,2022-09-20,87.5911
125355,2022-09-21,87.3787
125355,2022-09-22,87.1384
125355,2022-09-23,86.298
125355,2022-09-26,85.4906
125355,2022-09-27,86.2466
125355,2022-09-28,84.4599
125355,2022-09-29,84.4119
125355,2022-09-30,84.1179
125355,2022-10-03,84.7563
125355,2022-10-04,83.3409
125355,2022-10-05,83.3867
125355,2022-10-06,83.7633
125355,2022-10-07,81.8822
125355,2022-10-10,80.8593
125355,2022-10-11,80.8026
125355,2022-10-12,81.3335
125355,2022-10-13,81.5441
125355,2022-10-14,82.1252
125355,2022-10-17,81.0943
125355,2022-10-18,79.5807
125355,2022-10-19,79.6932
125355,2022-10-20,78.5494
125355,2022-10-21,77.7652
125355,2022-10-24,78.6663
125355,2022-10-25,78.8763
125355,2022-10-26,78.3701
125355,2022-10-27,77.745
125355,2022-10-28,78.3553
125355,2022-10-31,78.586
125355,2022-11-01,77.4721
125355,2022-11-02,75.6922
125355,2022-11-03,77.4317
125355,2022-11-04,76.3268
125355,2022-11-07,76.8407
125355,2022-11-08,78.2644
125355,2022-11-09,78.4343
125355,2022-11-10,77.9006
125355,2022-11-11,76.5986
125355,2022-11-14,75.3056
125355,2022-11-15,75.6762
125355,2022-11-16,77.0241
125355,2022-11-17,76.6894
125355,2022-11-18,76.2087
125355,2022-11-21,76.877
125355,2022-11-22,76.2749
125355,2022-11-23,76.5567
125355,2022-11-24,76.6257
125355,2022-11-25,76.2798
125355,2022-11-28,76.2961
125355,2022-11-29,77.9409
125355,2022-11-30,78.5375
125355,2022-12-01,79.5985
125355,2022-12-02,78.7529
125355,2022-12-05,79.8201
125355,2022-12-06,80.4641
125355,2022-12-07,79.0483
125355,2022-12-08,79.5919
125355,2022-12-09,79.1336
125355,2022-12-12,77.6973
125355,2022-12-13,77.8494
125355,2022-12-14,78.3841
125355,2022-12-15,78.5581
125355,2022-12-16,78.4866
125355,2022-12-19,78.2066
125355,2022-12-20,80.5528
125355,2022-12-21,79.4419
125355,2022-12-22,80.3058
125355,2022-12-23,80.3528
125355,2022-12-26,79.561
125355,2022-12-27,79.5466
125355,2022-12-28,78.2488
125355,2022-12-29,77.721
125355,2022-12-30,77.7083
125355,2023-01-02,76.2929
125355,2023-01-03,76.7871
125355,2023-01-04,75.9297
125355,2023-01-05,74.6373
125355,2023-01-06,73.6995
125355,2023-01-09,75.6534
125355,2023-01-10,73.8879
125355,2023-01-11,74.3041
125355,2023-01-12,73.6637
125355,2023-01-13,73.3836
125355,2023-01-16,73.9448
125355,2023-01-17,74.4667
125355,2023-01-18,73.8882
125355,2023-01-19,72.7139
125355,2023-01-20,73.2858
125355,2023-01-23,73.8009
125355,2023-01-24,73.578
125355,2023-01-25,73.9977
125355,2023-01-26,73.6314
125355,2023-01-27,72.9301
125355,2023-01-30,72.9627
125355,2023-01-31,73.4464
125355,2023-02-01,73.7483
125355,2023-02-02,74.2284
125355,2023-02-03,73.5806
125355,2023-02-06,75.0068
125355,2023-02-07,74.7286
125355,2023-02-08,74.6519
125355,2023-02-09,73.5005
125355,2023-02-10,73.3589
125355,2023-02-13,73.8567
125355,2023-02-14,74.5621
125355,2023-02-15,75.9895
125355,2023-02-16,76.4942
125355,2023-02-17,76.779
125355,2023-02-20,76.3985
125355,2023-02-21,75.8224
125355,2023-02-22,76.7356
125355,2023-02-23,77.642
125355,2023-02-24,76.6696
125355,2023-02-27,77.3656
125355,2023-02-28,78.0003
125355,2023-03-01,77.067
125355,2023-03-02,77.6747
125355,2023-03-03,76.8052
125355,2023-03-06,74.6737
125355,2023-03-07,74.6348
125355,2023-03-08,74.9702
125355,2023-03-09,74.9716
125355,2023-03-10,77.656
125355,2023-03-13,78.1177
125355,2023-03-14,78.365
125355,2023-03-15,78.8787
125355,2023-03-16,78.5714
125355,2023-03-17,79.5578
125355,2023-03-20,80.0138
125355,2023-03-21,80.4285
125355,2023-03-22,79.9387
125355,2023-03-23,78.55
125355,2023-03-24,78.1874
125355,2023-03-27,78.562
125355,2023-03-28,78.2528
125355,2023-03-29,78.6363
125355,2023-03-30,78.5271
125355,2023-03-31,79.0428
125355,2023-04-03,78.2269
125355,2023-04-04,78.5175
125355,2023-04-05,78.0235
125355,2023-04-06,76.6925
125355,2023-04-07,76.6478
125355,2023-04-10,78.1682
125355,2023-04-11,76.9095
125355,2023-04-12,77.1273
125355,2023-04-13,77.9735
