investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
INV001627,2022-11-01,118990,Redemption,311481,Karnataka,Bangalore,T30,46-55,Male,81.7,UPI,Verified
INV002121,2023-05-09,119776,Lumpsum,445805,Maharashtra,Mumbai,T30,46-55,Male,144.7,Mandate,Pending
INV009147,2023-03-05,120466,SIP,301823,Haryana,Faridabad,B30,26-35,Female,98.6,Mandate,Pending
INV009133,2022-02-06,119599,Lumpsum,107676,Gujarat,Ahmedabad,T30,18-25,Female,141.5,UPI,Verified
INV006571,2023-11-02,119092,SIP,145402,Telangana,Hyderabad,T30,36-45,Female,110.7,Mandate,Verified
INV008967,2023-11-04,119093,Redemption,9780,Punjab,Amritsar,B30,46-55,Male,149.1,Cheque,Verified
INV009759,2025-12-04,118456,SIP,119318,Bihar,Patna,B30,26-35,Female,120.4,Mandate,Verified
INV001678,2022-03-09,120466,SIP,288084,Maharashtra,Mumbai,T30,46-55,Male,139.2,Cheque,Verified
INV001783,2022-05-31,119092,SIP,323240,Haryana,Faridabad,B30,36-45,Female,139.9,Cheque,Verified
INV008569,2024-04-19,118637,SIP,465975,Rajasthan,Jaipur,B30,36-45,Female,66.0,Cheque,Verified
INV004946,2023-01-12,148924,SIP,14905,Bihar,Patna,B30,56+,Male,141.7,UPI,Verified
INV003614,2022-06-13,148568,SIP,134022,Haryana,Faridabad,B30,46-55,Female,124.1,Net Banking,Verified
INV006247,2024-05-01,118457,Redemption,238279,Gujarat,Ahmedabad,T30,46-55,Female,139.8,Net Banking,Verified
INV005752,2023-05-26,119084,SIP,450792,Tamil Nadu,Chennai,T30,18-25,Male,105.1,UPI,Verified
INV002742,2024-12-28,118456,SIP,493565,UP,Lucknow,B30,56+,Male,94.8,Cheque,Verified
INV001551,2023-08-20,148567,SIP,293000,Odisha,Bhubaneswar,B30,56+,Female,10.6,Mandate,Pending
INV001480,2022-02-07,118637,Redemption,249205,Punjab,Amritsar,B30,36-45,Male,26.9,UPI,Verified
INV005596,2023-06-12,118989,Lumpsum,111431,Maharashtra,Mumbai,T30,26-35,Female,120.2,Cheque,Verified
INV009062,2022-11-17,119551,SIP,488063,Odisha,Bhubaneswar,B30,56+,Female,141.2,Cheque,Verified
INV004299,2024-03-08,119552,Lumpsum,486426,Punjab,Amritsar,B30,46-55,Female,111.7,Mandate,Verified
INV006669,2025-10-14,125354,SIP,249189,Bihar,Patna,B30,36-45,Male,129.8,Cheque,Verified
INV002937,2022-10-24,125497,Redemption,3182,Haryana,Faridabad,B30,26-35,Female,70.8,Net Banking,Pending
INV004672,2025-10-26,119272,Lumpsum,459843,Bihar,Patna,B30,46-55,Male,139.8,Cheque,Verified
INV001268,2025-09-11,119093,SIP,473098,Haryana,Faridabad,B30,56+,Male,106.7,Net Banking,Pending
INV005700,2023-05-01,120465,Redemption,141947,UP,Lucknow,B30,36-45,Male,99.7,UPI,Verified
INV005839,2025-04-16,120466,SIP,57825,Bihar,Patna,B30,18-25,Female,97.7,UPI,Verified
INV007162,2022-09-30,125498,SIP,353222,Kerala,Kochi,T30,36-45,Male,106.7,Cheque,Pending
INV007357,2025-04-19,148568,Lumpsum,243365,Tamil Nadu,Chennai,T30,18-25,Female,8.8,UPI,Verified
INV005573,2025-05-12,125498,SIP,282954,Rajasthan,Jaipur,B30,56+,Male,64.1,Cheque,Verified
INV004467,2025-07-23,125497,Lumpsum,278291,MP,Bhopal,B30,18-25,Male,59.9,Mandate,Pending
INV008622,2022-07-13,125355,SIP,442472,Bihar,Patna,B30,56+,Female,141.4,Mandate,Pending
INV009510,2023-05-06,120841,SIP,252369,Bihar,Patna,B30,26-35,Male,77.9,Cheque,Verified
INV008270,2022-06-21,120465,SIP,47906,Rajasthan,Jaipur,B30,46-55,Female,5.7,Cheque,Verified
INV006393,2024-10-29,148568,SIP,146698,Tamil Nadu,Chennai,T30,36-45,Female,104.6,UPI,Pending
INV004108,2024-09-18,120679,Redemption,441513,Odisha,Bhubaneswar,B30,18-25,Male,111.5,Net Banking,Pending
INV008001,2025-05-26,148567,SIP,228483,Kerala,Kochi,T30,46-55,Male,16.6,Cheque,Verified
INV001374,2023-04-10,118457,Redemption,2447,Karnataka,Bangalore,T30,18-25,Male,22.0,Mandate,Verified
INV007474,2024-09-24,119776,SIP,137807,West Bengal,Kolkata,B30,36-45,Female,3.1,Mandate,Pending
INV004029,2024-12-25,119092,SIP,257178,Haryana,Faridabad,B30,46-55,Male,5.9,Net Banking,Pending
INV009029,2022-04-19,148923,SIP,233987,Odisha,Bhubaneswar,B30,18-25,Male,59.9,Net Banking,Pending
INV006187,2023-10-21,125498,Lumpsum,420364,Telangana,Hyderabad,T30,36-45,Female,116.3,Net Banking,Verified
INV008393,2024-08-30,120466,SIP,496127,Odisha,Bhubaneswar,B30,26-35,Female,61.4,Mandate,Pending
INV004338,2025-06-02,118457,SIP,201202,Gujarat,Ahmedabad,T30,46-55,Female,61.4,UPI,Verified
INV002561,2025-11-03,125498,Lumpsum,344882,West Bengal,Kolkata,B30,36-45,Female,121.4,UPI,Verified
INV003142,2024-07-31,125123,SIP,340206,MP,Bhopal,B30,18-25,Female,108.1,Net Banking,Verified
INV003989,2025-12-03,118632,Redemption,372845,Haryana,Faridabad,B30,36-45,Female,56.4,Net Banking,Verified
INV007368,2025-08-31,119084,SIP,377841,Delhi,Delhi,T30,46-55,Male,133.3,Cheque,Verified
INV002602,2024-05-13,120678,Redemption,2332,Telangana,Hyderabad,T30,46-55,Male,124.6,Cheque,Verified
INV002519,2022-03-17,120190,SIP,327634,Gujarat,Ahmedabad,T30,56+,Male,84.6,Mandate,Verified
INV003566,2025-02-18,120842,SIP,366728,Delhi,Delhi,T30,18-25,Female,29.4,Cheque,Verified
INV001940,2024-05-14,120190,Lumpsum,387805,Rajasthan,Jaipur,B30,26-35,Male,13.3,Cheque,Verified
INV003585,2024-09-25,125354,SIP,208543,MP,Bhopal,B30,18-25,Male,51.0,Net Banking,Verified
INV007201,2022-04-05,120678,SIP,190010,Delhi,Delhi,T30,18-25,Female,53.0,Mandate,Pending
INV003638,2023-05-15,118633,Lumpsum,96604,Odisha,Bhubaneswar,B30,36-45,Female,39.2,Cheque,Pending
INV006816,2022-01-15,119271,SIP,293097,West Bengal,Kolkata,B30,18-25,Male,134.8,Cheque,Verified
INV009933,2025-06-12,120189,SIP,446787,Telangana,Hyderabad,T30,36-45,Female,141.6,Mandate,Verified
INV005145,2024-08-03,119093,SIP,259503,MP,Bhopal,B30,56+,Female,86.1,UPI,Verified
INV006791,2022-04-28,125123,Redemption,218624,Tamil Nadu,Chennai,T30,36-45,Female,54.8,Net Banking,Verified
INV009076,2022-03-24,120841,Lumpsum,32524,Bihar,Patna,B30,36-45,Female,148.7,Cheque,Verified
INV003422,2023-11-22,120504,SIP,252361,Telangana,Hyderabad,T30,18-25,Female,30.2,UPI,Verified
INV008238,2022-06-29,119551,Lumpsum,414205,Maharashtra,Mumbai,T30,56+,Female,87.7,Net Banking,Verified
INV001423,2024-08-04,119093,Redemption,460961,Kerala,Kochi,T30,26-35,Male,21.4,Mandate,Verified
INV005050,2025-02-13,125124,Lumpsum,166968,Haryana,Faridabad,B30,26-35,Male,13.8,UPI,Verified
INV009571,2022-07-01,120678,Lumpsum,120535,Telangana,Hyderabad,T30,46-55,Female,81.4,UPI,Pending
INV001320,2025-07-02,125497,SIP,194138,Tamil Nadu,Chennai,T30,26-35,Female,121.0,UPI,Verified
INV004842,2023-10-18,119551,SIP,326990,Odisha,Bhubaneswar,B30,56+,Male,128.7,Cheque,Verified
INV004966,2023-02-14,120190,SIP,216434,West Bengal,Kolkata,B30,18-25,Female,138.2,Mandate,Verified
INV009451,2022-03-06,119085,Redemption,163011,Kerala,Kochi,T30,56+,Male,135.0,Cheque,Pending
INV009910,2023-01-15,118632,SIP,407805,Bihar,Patna,B30,18-25,Male,145.2,UPI,Verified
INV007694,2025-01-17,118989,Lumpsum,412596,Punjab,Amritsar,B30,36-45,Female,133.3,UPI,Pending
INV001657,2025-10-31,125497,SIP,122738,MP,Bhopal,B30,36-45,Male,132.7,UPI,Verified
INV009281,2023-03-10,119552,Redemption,267400,Maharashtra,Mumbai,T30,18-25,Female,49.4,UPI,Verified
INV005994,2023-03-16,119551,SIP,398841,Punjab,Amritsar,B30,36-45,Male,143.7,UPI,Pending
INV004501,2025-09-11,148924,Redemption,460371,Karnataka,Bangalore,T30,18-25,Male,92.9,Cheque,Verified
INV005721,2023-06-29,118990,SIP,441178,Telangana,Hyderabad,T30,36-45,Female,48.8,Cheque,Verified
INV001637,2023-10-04,118636,Redemption,332908,West Bengal,Kolkata,B30,26-35,Female,135.2,Net Banking,Verified
INV007681,2024-03-11,118637,Lumpsum,33878,Kerala,Kochi,T30,46-55,Male,45.1,UPI,Verified
INV009769,2025-08-26,148568,SIP,232389,UP,Lucknow,B30,56+,Male,121.7,Cheque,Pending
INV003820,2023-03-17,120503,Lumpsum,267634,Maharashtra,Mumbai,T30,46-55,Female,77.8,Mandate,Verified
INV009444,2024-02-02,120190,SIP,292540,West Bengal,Kolkata,B30,46-55,Female,95.6,Mandate,Pending
INV004637,2025-04-13,148923,SIP,224363,Punjab,Amritsar,B30,26-35,Female,92.5,Mandate,Verified
INV008818,2023-12-19,119093,SIP,187286,Rajasthan,Jaipur,B30,36-45,Male,100.5,UPI,Pending
INV009914,2023-11-17,120841,SIP,45421,Delhi,Delhi,T30,46-55,Female,17.9,Net Banking,Pending
INV001796,2023-09-27,125123,Redemption,486217,Karnataka,Bangalore,T30,56+,Male,29.0,UPI,Verified
INV003104,2023-03-08,119085,Lumpsum,60879,Gujarat,Ahmedabad,T30,56+,Female,61.7,UPI,Verified
INV002068,2024-11-10,118990,Lumpsum,370413,Odisha,Bhubaneswar,B30,26-35,Male,46.3,Net Banking,Verified
INV002137,2022-10-12,120189,SIP,420495,Rajasthan,Jaipur,B30,46-55,Male,33.8,Mandate,Verified
INV006032,2023-08-21,119092,SIP,216518,Telangana,Hyderabad,T30,56+,Female,61.0,Cheque,Verified
INV003648,2023-12-23,119551,Lumpsum,203866,Gujarat,Ahmedabad,T30,46-55,Female,140.7,Net Banking,Verified
INV003604,2024-04-27,120679,Redemption,200702,Delhi,Delhi,T30,56+,Female,118.9,Mandate,Verified
INV006269,2022-06-17,148568,Lumpsum,165065,Tamil Nadu,Chennai,T30,18-25,Female,80.6,Net Banking,Verified
INV005510,2025-02-07,119599,SIP,270018,Punjab,Amritsar,B30,36-45,Female,135.3,Net Banking,Pending
INV007885,2023-11-29,148568,SIP,311681,Kerala,Kochi,T30,26-35,Male,40.3,Net Banking,Verified
INV006257,2023-12-27,125498,Redemption,20045,Maharashtra,Mumbai,T30,26-35,Female,130.7,Net Banking,Pending
INV002061,2025-02-01,118637,SIP,147005,Telangana,Hyderabad,T30,56+,Male,14.0,Cheque,Pending
INV008617,2025-12-06,119598,SIP,366675,UP,Lucknow,B30,46-55,Female,97.5,Net Banking,Pending
INV008924,2025-01-31,120504,SIP,147502,Rajasthan,Jaipur,B30,46-55,Male,10.3,Mandate,Verified
INV004680,2024-08-14,120190,Redemption,56947,West Bengal,Kolkata,B30,18-25,Female,113.4,UPI,Verified
INV004630,2022-04-21,120189,Redemption,1193,Bihar,Patna,B30,18-25,Female,120.4,Net Banking,Verified
INV005720,2025-01-01,118637,SIP,414893,Haryana,Faridabad,B30,36-45,Male,128.7,Mandate,Verified
INV001099,2023-12-02,119085,SIP,498662,Tamil Nadu,Chennai,T30,26-35,Male,124.8,Net Banking,Verified
INV008574,2023-09-13,120189,Lumpsum,250507,Kerala,Kochi,T30,18-25,Female,79.3,UPI,Verified
INV006573,2025-08-29,118457,SIP,134617,Delhi,Delhi,T30,46-55,Male,101.9,Net Banking,Pending
INV007737,2023-11-16,118989,SIP,52416,Punjab,Amritsar,B30,56+,Male,34.0,Cheque,Verified
INV002378,2023-01-28,148924,SIP,342266,Gujarat,Ahmedabad,T30,46-55,Female,78.2,Cheque,Pending
INV007922,2025-01-03,118456,Redemption,143031,Delhi,Delhi,T30,56+,Male,95.3,Cheque,Verified
INV003705,2025-03-18,148567,SIP,456015,UP,Lucknow,B30,18-25,Male,149.2,Net Banking,Pending
INV009892,2025-04-19,118632,SIP,225903,Odisha,Bhubaneswar,B30,26-35,Female,68.9,UPI,Verified
INV009634,2025-08-06,119272,SIP,460236,Kerala,Kochi,T30,46-55,Male,19.7,Cheque,Verified
INV009144,2025-05-25,119084,Lumpsum,496202,MP,Bhopal,B30,36-45,Male,48.4,Cheque,Verified
INV006752,2025-06-08,120842,SIP,376417,Maharashtra,Mumbai,T30,36-45,Female,114.0,Mandate,Verified
INV005894,2023-07-02,119271,SIP,39939,Punjab,Amritsar,B30,46-55,Male,80.5,Net Banking,Pending
INV006594,2023-03-18,119598,SIP,293047,Gujarat,Ahmedabad,T30,46-55,Male,89.7,UPI,Verified
INV007763,2025-03-26,148568,SIP,478219,MP,Bhopal,B30,26-35,Male,143.9,Net Banking,Pending
INV002661,2025-10-15,125124,SIP,440114,West Bengal,Kolkata,B30,36-45,Female,48.2,Cheque,Verified
INV003864,2025-05-02,125355,SIP,251221,Punjab,Amritsar,B30,36-45,Female,35.0,Mandate,Verified
INV005462,2023-03-02,119552,SIP,157157,Gujarat,Ahmedabad,T30,46-55,Female,81.4,UPI,Pending
INV009056,2023-12-23,119551,Redemption,107630,Kerala,Kochi,T30,46-55,Female,139.7,Net Banking,Pending
INV008021,2024-05-31,125498,Lumpsum,116840,Punjab,Amritsar,B30,18-25,Female,128.0,Net Banking,Verified
INV009282,2023-04-19,119776,SIP,158489,Punjab,Amritsar,B30,36-45,Female,36.6,Cheque,Verified
INV007829,2023-08-08,148567,SIP,332448,Telangana,Hyderabad,T30,46-55,Male,24.9,Cheque,Verified
INV008279,2022-01-09,125497,SIP,37402,Odisha,Bhubaneswar,B30,36-45,Male,113.8,Net Banking,Pending
INV004945,2022-07-08,125498,SIP,260959,Bihar,Patna,B30,56+,Female,63.5,UPI,Verified
INV002566,2024-04-26,119085,SIP,52455,Gujarat,Ahmedabad,T30,36-45,Male,131.6,Cheque,Verified
INV006082,2023-10-22,119776,SIP,289828,Delhi,Delhi,T30,46-55,Female,68.5,UPI,Verified
INV003807,2022-04-30,118990,SIP,187684,UP,Lucknow,B30,18-25,Male,12.7,Cheque,Verified
INV005348,2025-05-24,148568,Lumpsum,293407,UP,Lucknow,B30,36-45,Female,49.6,UPI,Verified
INV004357,2023-07-20,118632,SIP,85958,Odisha,Bhubaneswar,B30,36-45,Female,105.8,UPI,Verified
INV006940,2023-01-03,120678,SIP,156173,Bihar,Patna,B30,46-55,Male,96.0,Cheque,Verified
INV008201,2022-03-05,148568,SIP,239152,Odisha,Bhubaneswar,B30,36-45,Female,117.0,Mandate,Pending
INV001574,2024-06-05,125354,SIP,225476,Bihar,Patna,B30,26-35,Female,101.9,Net Banking,Verified
INV009898,2023-04-19,118457,Redemption,840,UP,Lucknow,B30,26-35,Male,39.4,UPI,Verified
INV009433,2024-02-15,118633,SIP,152602,MP,Bhopal,B30,56+,Male,61.9,Cheque,Verified
INV007353,2023-08-29,119552,Redemption,280290,Kerala,Kochi,T30,18-25,Male,116.0,UPI,Verified
INV005172,2025-01-25,125497,Redemption,497174,Rajasthan,Jaipur,B30,46-55,Male,103.7,Mandate,Verified
INV004582,2022-02-25,120842,SIP,407301,Tamil Nadu,Chennai,T30,18-25,Male,42.9,Cheque,Pending
INV007654,2024-11-30,119599,Redemption,488391,Telangana,Hyderabad,T30,18-25,Female,109.2,UPI,Pending
INV002185,2024-03-19,119599,SIP,288003,Telangana,Hyderabad,T30,36-45,Male,104.7,Mandate,Verified
INV009767,2022-02-04,119085,SIP,122189,West Bengal,Kolkata,B30,46-55,Male,97.7,Net Banking,Verified
INV005587,2025-02-25,148923,SIP,432332,Punjab,Amritsar,B30,46-55,Female,110.4,Cheque,Verified
INV003855,2022-09-01,119552,SIP,439710,Haryana,Faridabad,B30,36-45,Male,78.6,Mandate,Verified
INV006967,2023-02-04,119271,SIP,209670,Karnataka,Bangalore,T30,18-25,Male,70.1,Net Banking,Verified
INV006072,2025-05-16,119776,SIP,424303,Haryana,Faridabad,B30,46-55,Female,108.5,Net Banking,Pending
INV002915,2025-07-01,148924,SIP,365473,Odisha,Bhubaneswar,B30,36-45,Male,73.5,UPI,Verified
INV004145,2023-01-27,120841,Lumpsum,412363,Haryana,Faridabad,B30,26-35,Female,109.6,Mandate,Verified
INV002687,2023-09-17,119092,SIP,145929,Punjab,Amritsar,B30,56+,Male,3.7,Mandate,Verified
INV007899,2022-05-05,120189,Redemption,325136,West Bengal,Kolkata,B30,56+,Female,134.2,Net Banking,Verified
INV003964,2022-01-28,118632,Lumpsum,345930,Rajasthan,Jaipur,B30,18-25,Female,128.2,Cheque,Verified
INV009752,2025-12-22,125355,SIP,476721,Rajasthan,Jaipur,B30,36-45,Female,130.0,UPI,Verified
INV001372,2022-06-10,119598,Redemption,326562,Telangana,Hyderabad,T30,56+,Male,45.6,Cheque,Pending
INV001550,2024-09-24,120841,Redemption,183929,Kerala,Kochi,T30,18-25,Male,95.3,UPI,Pending
INV007972,2022-08-03,148568,SIP,384014,Delhi,Delhi,T30,46-55,Female,48.9,Mandate,Verified
INV007811,2024-06-14,119092,SIP,386845,Telangana,Hyderabad,T30,36-45,Female,22.7,Net Banking,Verified
INV006771,2024-12-30,125498,SIP,167776,Delhi,Delhi,T30,36-45,Female,131.4,Mandate,Verified
INV008744,2023-07-15,148567,SIP,169799,Gujarat,Ahmedabad,T30,46-55,Male,75.8,Net Banking,Verified
INV001278,2023-11-03,118632,Redemption,311533,Gujarat,Ahmedabad,T30,26-35,Female,108.3,Mandate,Pending
INV008067,2025-01-10,120841,SIP,154921,Bihar,Patna,B30,56+,Female,132.9,Net Banking,Pending
INV005159,2022-06-07,118990,SIP,77356,Rajasthan,Jaipur,B30,46-55,Male,75.4,Cheque,Pending
INV004483,2024-07-05,148567,SIP,230872,Haryana,Faridabad,B30,36-45,Male,141.1,UPI,Verified
INV004249,2024-10-07,119084,SIP,5519,Odisha,Bhubaneswar,B30,36-45,Female,130.3,Cheque,Pending
INV008636,2023-11-11,120190,Redemption,488287,Karnataka,Bangalore,T30,36-45,Male,47.1,UPI,Verified
INV009900,2022-09-26,118633,SIP,444872,West Bengal,Kolkata,B30,36-45,Male,146.9,Mandate,Verified
INV001087,2022-03-18,120190,SIP,325204,Telangana,Hyderabad,T30,56+,Male,4.9,UPI,Verified
INV005110,2025-04-20,118990,SIP,477534,Tamil Nadu,Chennai,T30,26-35,Female,119.7,Net Banking,Pending
INV002467,2024-06-14,118632,SIP,472135,Punjab,Amritsar,B30,18-25,Male,29.4,Net Banking,Pending
INV001595,2023-10-26,125124,SIP,150826,Karnataka,Bangalore,T30,56+,Female,99.7,Cheque,Verified
INV003779,2025-02-07,148923,SIP,283359,Karnataka,Bangalore,T30,46-55,Male,122.2,UPI,Verified
INV009903,2022-04-17,118637,Redemption,489576,Gujarat,Ahmedabad,T30,36-45,Male,62.1,Mandate,Verified
INV008782,2023-08-15,118457,SIP,439934,MP,Bhopal,B30,36-45,Female,129.2,Net Banking,Verified
INV002514,2023-10-30,125123,SIP,476968,Haryana,Faridabad,B30,56+,Female,99.7,Net Banking,Pending
INV005289,2022-04-11,120842,Lumpsum,294769,Gujarat,Ahmedabad,T30,56+,Female,63.8,Cheque,Verified
INV007805,2024-08-14,119599,SIP,80045,MP,Bhopal,B30,36-45,Male,13.7,Mandate,Pending
INV002486,2024-11-15,118456,SIP,97476,Kerala,Kochi,T30,36-45,Female,63.1,Net Banking,Verified
INV008395,2023-11-26,120504,Lumpsum,159901,Delhi,Delhi,T30,36-45,Male,67.5,Net Banking,Pending
INV008877,2024-02-25,120190,SIP,384595,Tamil Nadu,Chennai,T30,56+,Female,3.1,Mandate,Verified
INV004471,2022-11-10,125124,SIP,37683,Tamil Nadu,Chennai,T30,56+,Female,136.6,Mandate,Verified
INV007761,2024-11-18,118636,SIP,338202,MP,Bhopal,B30,18-25,Female,24.1,Mandate,Pending
INV009312,2025-03-28,119092,SIP,479725,MP,Bhopal,B30,18-25,Male,90.1,Mandate,Pending
INV005669,2025-04-22,119092,Lumpsum,492484,Rajasthan,Jaipur,B30,56+,Male,129.8,Cheque,Verified
INV009086,2023-02-22,119093,Lumpsum,318373,Odisha,Bhubaneswar,B30,18-25,Female,20.3,Mandate,Verified
INV009993,2023-10-20,148923,SIP,423209,Rajasthan,Jaipur,B30,46-55,Male,38.9,Cheque,Verified
INV004458,2024-12-07,148924,Lumpsum,67430,Telangana,Hyderabad,T30,26-35,Female,94.8,Mandate,Pending
INV004094,2025-01-19,118990,SIP,21624,MP,Bhopal,B30,18-25,Male,52.2,Cheque,Verified
INV002520,2022-07-05,118989,Lumpsum,101406,Rajasthan,Jaipur,B30,26-35,Female,116.4,Mandate,Verified
INV001521,2022-03-07,119092,SIP,318110,West Bengal,Kolkata,B30,56+,Male,68.2,Mandate,Pending
INV007294,2024-12-02,118637,Lumpsum,310399,MP,Bhopal,B30,56+,Female,134.5,Net Banking,Verified
INV003755,2022-11-22,125354,Lumpsum,70024,Tamil Nadu,Chennai,T30,56+,Female,117.4,Mandate,Pending
INV006638,2025-02-25,119271,SIP,104499,Bihar,Patna,B30,26-35,Male,75.0,UPI,Verified
INV001722,2024-08-04,125497,Redemption,327419,Punjab,Amritsar,B30,36-45,Male,137.5,Net Banking,Verified
INV006250,2023-04-13,119272,Lumpsum,448371,Odisha,Bhubaneswar,B30,18-25,Female,24.6,Cheque,Verified
INV007067,2022-08-31,120841,SIP,357378,Haryana,Faridabad,B30,18-25,Female,76.3,Cheque,Pending
INV006318,2025-07-20,119551,Lumpsum,204162,Rajasthan,Jaipur,B30,56+,Female,137.9,Net Banking,Verified
INV003353,2023-10-04,119551,SIP,452315,Gujarat,Ahmedabad,T30,18-25,Male,50.0,Cheque,Verified
INV002525,2025-02-25,119272,Redemption,262080,Maharashtra,Mumbai,T30,36-45,Female,145.0,UPI,Pending
INV009762,2023-06-28,125123,SIP,341547,MP,Bhopal,B30,36-45,Male,94.7,Cheque,Pending
INV007991,2025-02-12,125124,Redemption,405686,Rajasthan,Jaipur,B30,18-25,Female,85.2,Net Banking,Verified
INV007030,2022-03-27,119552,SIP,82884,West Bengal,Kolkata,B30,56+,Male,18.2,UPI,Verified
INV007974,2022-08-26,148568,SIP,134886,Rajasthan,Jaipur,B30,56+,Female,102.3,Cheque,Verified
INV004392,2022-06-28,120841,SIP,481121,Rajasthan,Jaipur,B30,36-45,Male,128.1,Mandate,Verified
INV004219,2025-08-27,120189,Redemption,457405,UP,Lucknow,B30,36-45,Male,62.8,Net Banking,Verified
INV005845,2024-03-03,148567,SIP,39604,Delhi,Delhi,T30,56+,Female,3.1,Net Banking,Pending
INV004271,2022-11-05,120841,SIP,352588,Odisha,Bhubaneswar,B30,18-25,Female,113.4,Cheque,Verified
INV009451,2025-06-11,118990,Lumpsum,298019,West Bengal,Kolkata,B30,46-55,Female,118.1,Cheque,Verified
INV006024,2022-10-14,118637,Redemption,171034,Haryana,Faridabad,B30,18-25,Male,16.1,UPI,Pending
INV003328,2023-10-16,118457,SIP,121326,UP,Lucknow,B30,18-25,Male,5.3,UPI,Verified
INV003681,2024-12-22,119093,Lumpsum,179536,UP,Lucknow,B30,36-45,Female,36.6,Mandate,Pending
INV008988,2024-06-29,120190,Lumpsum,285122,Gujarat,Ahmedabad,T30,36-45,Female,142.8,Net Banking,Verified
INV003736,2022-09-06,119599,SIP,387371,Odisha,Bhubaneswar,B30,18-25,Male,37.8,Net Banking,Verified
INV005989,2025-10-08,120503,SIP,277960,Bihar,Patna,B30,18-25,Female,53.5,Net Banking,Verified
INV004455,2025-03-02,118632,SIP,92816,West Bengal,Kolkata,B30,56+,Male,126.9,UPI,Verified
INV005917,2025-03-19,119551,SIP,457018,Maharashtra,Mumbai,T30,36-45,Male,117.5,UPI,Pending
INV005462,2024-10-16,125497,SIP,473398,Maharashtra,Mumbai,T30,36-45,Male,137.3,Cheque,Verified
INV005919,2022-01-05,125123,SIP,273795,West Bengal,Kolkata,B30,56+,Female,44.1,Mandate,Verified
INV002397,2024-07-25,120465,SIP,199853,Rajasthan,Jaipur,B30,46-55,Male,86.7,Net Banking,Pending
INV005724,2022-10-12,120842,SIP,484327,Gujarat,Ahmedabad,T30,46-55,Female,63.8,Cheque,Pending
INV009888,2023-01-03,125498,Lumpsum,408084,Odisha,Bhubaneswar,B30,26-35,Female,116.5,UPI,Verified
INV003239,2022-09-23,125124,SIP,249164,West Bengal,Kolkata,B30,36-45,Male,48.5,Mandate,Verified
INV003744,2022-03-18,119551,SIP,314533,UP,Lucknow,B30,36-45,Female,99.9,Net Banking,Verified
INV008682,2025-06-14,119271,SIP,284410,Delhi,Delhi,T30,36-45,Male,109.7,Mandate,Verified
INV009451,2025-07-09,120678,Lumpsum,369625,Rajasthan,Jaipur,B30,46-55,Male,66.9,Net Banking,Verified
INV006771,2024-09-11,148924,SIP,30816,Tamil Nadu,Chennai,T30,56+,Male,136.7,Net Banking,Verified
INV009719,2024-09-03,119271,Lumpsum,336851,Haryana,Faridabad,B30,18-25,Male,30.1,Cheque,Verified
INV001583,2024-04-26,118456,SIP,364963,Karnataka,Bangalore,T30,46-55,Female,24.4,Net Banking,Verified
INV006919,2024-03-11,120678,SIP,306230,Telangana,Hyderabad,T30,46-55,Male,142.3,Mandate,Verified
INV004532,2025-11-19,125123,SIP,57734,Kerala,Kochi,T30,46-55,Male,33.8,Net Banking,Verified
INV001373,2023-09-26,119598,Redemption,59327,Kerala,Kochi,T30,56+,Male,26.5,Mandate,Verified
INV002016,2023-10-28,125497,SIP,247804,Delhi,Delhi,T30,26-35,Female,113.5,Mandate,Verified
INV008138,2024-01-30,119599,Lumpsum,295311,Tamil Nadu,Chennai,T30,36-45,Male,5.7,Net Banking,Pending
INV007351,2024-07-17,118456,SIP,291538,Telangana,Hyderabad,T30,18-25,Female,34.8,Net Banking,Pending
INV008239,2025-12-06,119776,SIP,178537,West Bengal,Kolkata,B30,36-45,Male,33.2,Cheque,Pending
INV007928,2022-05-31,125355,SIP,415535,MP,Bhopal,B30,18-25,Male,71.1,Cheque,Pending
INV004059,2024-10-22,125124,SIP,101620,UP,Lucknow,B30,26-35,Female,36.9,Cheque,Verified
INV009782,2025-08-29,119271,Redemption,452149,Karnataka,Bangalore,T30,56+,Female,51.3,UPI,Pending
INV008118,2024-05-15,119272,Lumpsum,208285,UP,Lucknow,B30,56+,Female,116.4,Net Banking,Pending
INV008945,2022-11-29,125123,SIP,286548,Odisha,Bhubaneswar,B30,36-45,Female,44.1,Cheque,Verified
INV002588,2023-02-21,120503,SIP,30169,Karnataka,Bangalore,T30,18-25,Male,107.6,Mandate,Verified
INV001791,2023-09-09,120465,Lumpsum,80244,Bihar,Patna,B30,26-35,Male,16.6,Cheque,Verified
INV001257,2024-04-20,120190,SIP,306821,Kerala,Kochi,T30,26-35,Male,29.3,Mandate,Verified
INV002876,2023-09-02,148923,SIP,161207,Rajasthan,Jaipur,B30,46-55,Male,74.3,UPI,Pending
INV006136,2023-10-11,120466,Lumpsum,284940,Punjab,Amritsar,B30,26-35,Female,108.8,Net Banking,Verified
INV001201,2024-08-17,125498,SIP,426313,Telangana,Hyderabad,T30,46-55,Male,42.2,Net Banking,Verified
INV006237,2022-10-27,125497,Lumpsum,148726,Kerala,Kochi,T30,26-35,Male,116.8,UPI,Pending
INV007353,2022-12-31,118456,Redemption,122768,West Bengal,Kolkata,B30,18-25,Male,29.9,Mandate,Verified
